"Word_Problem_ID" "stemsearchedterm" "Lemma" "Category" "Word_Problem"
"" "137" "i" "6" "neutral" "(7) A lake ,  whose area is 45 acres ,  is covered with ice 3 inches thick : find the weight of the ice in tons ,  if a cubic foot of ice weigh 920 oz. avoird."
"" "137" "i" "9" "neutral" "(7) A lake ,  whose area is 45 acres ,  is covered with ice 3 inches thick : find the weight of the ice in tons ,  if a cubic foot of ice weigh 920 oz. avoird."
"" "139" "i" "11" "neutral" "(9) A square block of stone ,  2 feet in thickness ,  is in cubic content 5 cub. ft. 24 in. : what is the length of its edge ?"
"" "139" "i" "21" "neutral" "(9) A square block of stone ,  2 feet in thickness ,  is in cubic content 5 cub. ft. 24 in. : what is the length of its edge ?"
"" "141" "i" "6" "neutral" "(11) A block of stone is 4 ft. long ,  2 1/2 ft. broad ,  and 1 1/4 ft. thick  ;  it weighs 27 cwt. Find the weight of 100 cubic inches of the stone."
"" "144" "i" "19" "neutral" "(14) A rectangular cistern ,  9 feet long ,  5 ft. 4 in. wide ,  and 2 ft. 3 in. deep ,  is filled with liquid which weighs 2520 pounds. How deep must a rectangular cistern be ,  which will hold 3850 pounds of the same liquid ,  its length being 8 feet ,  and its width 5 feet 6 inches ?"
"" "148" "i" "8" "neutral" "(55) A soldier's pay for a year is  , £9. 17s. 8\d. : how much does he receive per day"
"" "151" "i" "3" "neutral" "(72) What is the whole extent of a farm ,  consisting of 275 ac. 3 ro. 21 po. downs ,  56 ac. 2 ro. 12 po. meadow ,  187 ac. 1 ro. arable ,  99 ac. 33 po. woodland ,  and 2 1/2 ro. orchard ?"
"" "154" "i" "8" "neutral" "(79) The polar diameter of the earth is 41707796 feet  ;  reduce this to miles."
"" "155" "i" "24" "neutral" "(83) If telegraph posts are placed 66 yards apart ,  and a train passes one in every 3 seconds : how many miles an hour is the train running ?"
"" "157" "i" "14" "neutral" "(93) Find the whole annual cost of a house ,  of which the rent is £36  ;  the poor-rate being 3s. 4d. in the pound ,  the gas-rate two thirds of the poor-rate ,  and the paving-rate three-fifths of the gas-rate."
"" "158" "i" "12" "neutral" "(94) How many steps does a man whose length of pace is 32 inches take in 4 3/4 miles ?"
"" "160" "i" "14" "neutral" "(99) A man spends £26. 8s. every 30 days ,  and his annual income is  , £400  ;  how much does he save in a year ?"
"" "163" "i" "9" "neutral" "(111) A moidore being worth 27 shillings ,  what is the least debt in dollars ,  worth 4s. 2d. ,  which can be paid in moidores ?"
"" "167" "i" "11" "neutral" "(12C) If 8 oz. of sugar be worth 5625s. ,  what is the value of .75 of a ton?"
"" "170" "i" "7" "neutral" "(138) If .3 of an estate is worth .£450. 15s. ,  what is the value of .48 of the estate ?"
"" "170" "i" "12" "neutral" "(138) If .3 of an estate is worth .£450. 15s. ,  what is the value of .48 of the estate ?"
"" "171" "i" "23" "neutral" "(143) A gunboat's crew ,  consisting of a lieutenant ,  a gunner ,  and fifteen seamen ,  captured a prize worth .£399. 7s.  ;  the lieutenant's share is 10 times and the gunner's share 3 times as much as that of each seaman. What is the value of each person's share ?"
"" "171" "i" "40" "neutral" "(143) A gunboat's crew ,  consisting of a lieutenant ,  a gunner ,  and fifteen seamen ,  captured a prize worth .£399. 7s.  ;  the lieutenant's share is 10 times and the gunner's share 3 times as much as that of each seaman. What is the value of each person's share ?"
"" "172" "i" "4" "neutral" "(147) What fraction is 7 cwt. 4 lb. of 3 tons 1 qr. ? How often must one go round a square field of 10 acres to run 1 mile?"
"" "174" "i" "14" "neutral" "(149) Find the whole annual cost of a house of which the rent is £41  ;  the poor-rate being 3s. in the pound ,  the gas- rate 7/9 of the poor-rate ,  and the paving-rate 4/7 of the gas-rate."
"" "175" "i" "11" "neutral" "(150) A clock which loses 4 minutes in 12 hours is 10 minutes fast at midnight on Sunday. What o'clock will it indicate at 6 o'clock on Wednesday evening ?"
"" "179" "i" "8" "neutral" "(157) If a premium on Fire Insurance is 2s. 3d. per cent. ,  what sum has to be paid on ^4325. 17*. 6d. ?"
"" "181" "i" "3" "neutral" "(159) What is the difference between simple interest ,  compound interest ,  and discount? Find the difference between the simple interest and the true discount on £2000 for 1 J years at 3 per cent."
"" "182" "i" "18" "neutral" "(161) How many ninths of a shilling are there in 9! shillings ? how many ninetieths ? and what is that number whose ninth part is nine dozen and nine ?"
"" "182" "i" "24" "neutral" "(161) How many ninths of a shilling are there in 9! shillings ? how many ninetieths ? and what is that number whose ninth part is nine dozen and nine ?"
"" "185" "i" "3" "neutral" "(166) What is the present value of a bill of £2l. 10s. ,  due in 3 months ,  reckoning money at 4 per cent. per annum ?"
"" "186" "i" "10" "neutral" "(167) If by selling my horse for £17. 4s. I lose 20 per cent. ,  what did my horse cost ?"
"" "188" "i" "13" "neutral" "(169) Add together 3} of a crown ,  ff-§ of half-a-sovereign ,  |i of a guinea ,  1 . 375 of a pound ,  and -23 often shillings."
"" "189" "i" "31" "neutral" "(171) If the income-tax were 2 per cent. on a man's income ,  instead of 4\d. in the £ ,  what difference would it make to a man whose annual income is .£455. 16s. 8d. ?"
"" "193" "i" "18" "neutral" "(175) The weight of the water contained in a rectangular cistern 8 ft. long ,  7 ft. wide ,  is 93J cwt. If a cubic foot of water weigh 1000 oz. ,  find the depth of water in the cistern."
"" "196" "i" "3" "neutral" "(180) Which is the better investment ,  the 3! per cents. at 91 ,  or the 4 per cents. at 103 ?  How much must a man invest in the former that he may have a yearly income of £470 ,  after paying $d. in the pound for income-tax ?"
"" "197" "i" "11" "neutral" "(182) The height of a tower on a river's bank is 55 feet ,  the length of a line from the top to the opposite bank is 78 feet : what is the breadth of the river?"
"" "197" "i" "26" "neutral" "(182) The height of a tower on a river's bank is 55 feet ,  the length of a line from the top to the opposite bank is 78 feet : what is the breadth of the river?"
"" "197" "i" "30" "neutral" "(182) The height of a tower on a river's bank is 55 feet ,  the length of a line from the top to the opposite bank is 78 feet : what is the breadth of the river?"
"" "199" "i" "3" "neutral" "(184) ^530 is to be raised from three towns ,  whose in habitants number 2500 ,  3000 ,  4200 respectively : how much has each town to pay ?"
"" "203" "i" "11" "neutral" "(193) Iff of a vessel be worth £67. 2s. ,  what is the value of /T of the same ?"
"" "205" "i" "15" "neutral" "(197) How many yards of matting 2.4 feet broad will cover a floor that is 27.3 feet long and 20. 16 feet broad ?"
"" "208" "i" "3" "neutral" "(201) What is the price of a piece of timber 27 ft. long ,  1 ft. 9 in. thick ,  and 1 ft. 2 in. broad ,  at 4s. per cubic yard ?"
"" "209" "i" "27" "neutral" "(202) Of an electric cable ff- rests on the bottom of the sea ,  Ty hangs in the water ,  and 234^ yards are employed on land : what is the length of the cable ?"
"" "210" "i" "19" "neutral" "(203) The length of a rectangular field which contains 4 ac. 3 ro. 14 po. 26j sq. yd. is 260 yd. 1 ft. 4 in. ,  what is its breadth ?"
"" "210" "i" "27" "neutral" "(203) The length of a rectangular field which contains 4 ac. 3 ro. 14 po. 26j sq. yd. is 260 yd. 1 ft. 4 in. ,  what is its breadth ?"
"" "211" "i" "18" "neutral" "(208) A cargo ,  valued at  , £3561. 1n. 7'£d. ,  being insured at 8 j per cent. ,  what is the insurance ?"
"" "212" "i" "3" "neutral" "(209) What is the value of 65 napoleons ,  if one napoleon = 20-8 fr. ,  and £1 = 25 -45 fr. ?"
"" "213" "i" "9" "neutral" "(210) The number of disposable seamen at Portsmouth is Soo ,  at Plymouth 756 ,  and at Sheerness 404. A ship is commissioned ,  whose complement is 490 seamen. How many must be drafted from each place so as to take an equal proportion?"
"" "213" "i" "20" "neutral" "(210) The number of disposable seamen at Portsmouth is Soo ,  at Plymouth 756 ,  and at Sheerness 404. A ship is commissioned ,  whose complement is 490 seamen. How many must be drafted from each place so as to take an equal proportion?"
"" "213" "i" "24" "neutral" "(210) The number of disposable seamen at Portsmouth is Soo ,  at Plymouth 756 ,  and at Sheerness 404. A ship is commissioned ,  whose complement is 490 seamen. How many must be drafted from each place so as to take an equal proportion?"
"" "216" "i" "35" "neutral" "(215) (a) Find the difference between the simple and com pound interest of £416. 13s. 4d. for 2 years at 4 per cent. B) Find the rate of interest ,  when the discount on £226. is. 8d. due at the end of 1\ years is £12. 1ds. od.  "
"" "216" "i" "44" "neutral" "(215) (a) Find the difference between the simple and com pound interest of £416. 13s. 4d. for 2 years at 4 per cent. B) Find the rate of interest ,  when the discount on £226. is. 8d. due at the end of 1\ years is £12. 1ds. od.  "
"" "217" "i" "4" "neutral" "(216) A room is 14 ft. 3 in. high ,  20 ft. wide ,  24 ft. long ,  what will it cost to paper it with a paper 2\ ft. wide ,  whose price is u±d. per yard  ;  allowing 8 ft. by 5 ft. 3 in. for each of four doors ,  10 ft. by 6 ft. 8 in. for each of two windows ,  and 6 ft. 6 in. by 5 ft. for a fireplace ?"
"" "217" "i" "31" "neutral" "(216) A room is 14 ft. 3 in. high ,  20 ft. wide ,  24 ft. long ,  what will it cost to paper it with a paper 2\ ft. wide ,  whose price is u±d. per yard  ;  allowing 8 ft. by 5 ft. 3 in. for each of four doors ,  10 ft. by 6 ft. 8 in. for each of two windows ,  and 6 ft. 6 in. by 5 ft. for a fireplace ?"
"" "219" "i" "3" "neutral" "(221) What is the cost of papering a room 21 ft. long ,  l6i ft. wide ,  1Oj feet high ,  at 9\d. per square yard ?"
"" "221" "i" "26" "neutral" "(223) Find the income arising from the produce of 5 29 acres of wheat at 5 qr. 1 bus. 3 pk. per acre ,  when wheat is at 6oj. a quarter."
"" "222" "i" "26" "neutral" "(224) If an income of £600 pays £10 for income-tax ,  how much must be paid on an income of £345. 1oj. when the tax is half as much again ?"
"" "223" "i" "10" "neutral" "(226) A crew of 567 men receive each £8. is. i±d. prize money : find the whole value of the prize."
"" "223" "i" "11" "neutral" "(226) A crew of 567 men receive each £8. is. i±d. prize money : find the whole value of the prize."
"" "224" "i" "13" "neutral" "(227) If of a cwt. of powder costs £16. 10s. gd. ,  what is the cost of 1 oz. ?"
"" "226" "i" "7" "neutral" "(231) The rent of a farm is ^850 ,  and the taxes are 12| per cent. on the rent : find the amount of rent and taxes together."
"" "228" "i" "23" "neutral" "(238) The rates of the express and mail trains on a railway are 40 and 28 miles an hour respectively. What time is saved by taking the former for a journey of 192 miles ?"
"" "229" "i" "3" "neutral" "(239) What is the interest on  , £750 for 16 months ,  at 3j per cent. ?"
"" "230" "i" "40" "neutral" "(240) Three persons divide the cost of an entertainment amongst them in such a manner that the first pays j of the whole ,  and the second f of what the first pays ,  and the third pays the remainder ,  which is £2. 10s. : what is the amount of the bill ?"
"" "230" "i" "44" "neutral" "(240) Three persons divide the cost of an entertainment amongst them in such a manner that the first pays j of the whole ,  and the second f of what the first pays ,  and the third pays the remainder ,  which is £2. 10s. : what is the amount of the bill ?"
"" "232" "i" "10" "neutral" "(244) The solid content of a piece of timber is 40 cubic yards ,  its length is 54 feet ,  and breadth 5 feet : find its thickness."
"" "232" "i" "16" "neutral" "(244) The solid content of a piece of timber is 40 cubic yards ,  its length is 54 feet ,  and breadth 5 feet : find its thickness."
"" "233" "i" "3" "neutral" "(240) What is the cost of the carpet for a room ,  the dimensions of which are 21 feet long ,  15! feet wide ,  at is. 2jd. per square yard ?"
"" "233" "i" "24" "neutral" "(240) What is the cost of the carpet for a room ,  the dimensions of which are 21 feet long ,  15! feet wide ,  at is. 2jd. per square yard ?"
"" "235" "i" "5" "neutral" "(248) A watch ,  which is 5 m. 40 s. fast on Monday at noon ,  is 2 m. 5 1 s. fast at midnight on the following Sunday : what did it lose in a day ?"
"" "235" "i" "15" "neutral" "(248) A watch ,  which is 5 m. 40 s. fast on Monday at noon ,  is 2 m. 5 1 s. fast at midnight on the following Sunday : what did it lose in a day ?"
"" "236" "i" "15" "neutral" "(252) A piece of wood measures superficially 3 • 5 feet by 4.5 yards : what is it worth at is. 6d. a square yard ?"
"" "236" "i" "19" "neutral" "(252) A piece of wood measures superficially 3 • 5 feet by 4.5 yards : what is it worth at is. 6d. a square yard ?"
"" "240" "i" "13" "neutral" "(257) If £e of an estate be worth ^46. ys. 8d. ,  what is the value of 1^- of the estate ?"
"" "241" "i" "17" "neutral" "(258) A regiment marching 3} miles an hour makes 1 10 steps in a minute : what is the length of the step ?"
"" "244" "i" "18" "neutral" "(262) The ten thousandth part of a cubic foot of gold gilding being 4026 square inches ,  what is the thickness of the gold leaf ?"
"" "245" "i" "22" "neutral" "(266) A ,  B ,  and C are in partnership  ;  A's capital was £2000 ,  B's £2500 ,  and C's £3000. A profit of £1000 is to be divided among them. What is the share of each ?"
"" "245" "i" "29" "neutral" "(266) A ,  B ,  and C are in partnership  ;  A's capital was £2000 ,  B's £2500 ,  and C's £3000. A profit of £1000 is to be divided among them. What is the share of each ?"
"" "247" "i" "6" "neutral" "(269) A log of timber is 1 8 feet long ,  1 foot 4 inches wide ,  and 15 inches thick. If a piece ,  containing 2| solid feet ,  be cut off the end of it ,  what length will be left ?"
"" "250" "i" "21" "neutral" "(275) A person sells ^530 3 per cent. stock at 86 ,  and invests the proceeds at 3J per cent. ,  what is the alteration in his income ?"
"" "258" "i" "4" "neutral" "(296) A reservoir is 26 ft. 8 in. long by 12 ft. 9 in. wide  ;  how many cubic feet of water must be drawn off to make the surface sink 1 foot ?"
"" "263" "i" "15" "neutral" "(305) Find (a) the total surface ,  (0) the cubical content of a log which is 8 yards long ,  and 2 feet thick and deep."
"" "270" "i" "11" "neutral" "(314) A clock which gains 7! minutes in 24 hours is 12 minutes fast at midnight on Sunday. What o'clock will it indicate at 4 o'clock on Wednesday afternoon ?"
"" "274" "i" "3" "neutral" "(321) What is the difference between Interest and Dis count ? Which of the two is greater ?  Find the difference between the Interest and Discount on  , £160. 6s. 3d. for 4J months at 3^ per cent."
"" "274" "i" "15" "neutral" "(321) What is the difference between Interest and Dis count ? Which of the two is greater ?  Find the difference between the Interest and Discount on  , £160. 6s. 3d. for 4J months at 3^ per cent."
"" "276" "i" "3" "neutral" "(329) Which is the better investment ,  the 4J per cents. at 95 or the 5 per cents. at 104?How much must a man invest in the former that he may have a yearly income of £613. 12s. after paying 41/. in the pound income-tax ?"
"" "277" "i" "18" "neutral" "(333) If a pole 10 feet high cast a shadow 12 ft. 8 in. long ,  how high is a tower whose shadow at the same time is 57 feet long ?"
"" "277" "i" "27" "neutral" "(333) If a pole 10 feet high cast a shadow 12 ft. 8 in. long ,  how high is a tower whose shadow at the same time is 57 feet long ?"
"" "281" "i" "3" "neutral" "(338) Which is the better investment ,  bank stock paying 10 per cent. at 234I ,  or Consols paying 3 per cent. at 925 ?"
"" "282" "i" "15" "neutral" "(340) A farm lets for £240 a year  ;  the land-tax for 9 months is £5. is. 7\d.  ;  find the net annual income and the rate per pound of the tax."
"" "282" "i" "17" "neutral" "(340) A farm lets for £240 a year  ;  the land-tax for 9 months is £5. is. 7\d.  ;  find the net annual income and the rate per pound of the tax."
"" "284" "i" "13" "neutral" "(342) Having given that the weight of a cubic foot of water is 1000 oz. ,  and that the imperial gallon contains 277-274 cubic inches ,  find the weight of a pint of water."
"" "285" "i" "4" "neutral" "(343) A room is 22 ft. 6 in. long ,  20 ft. 3 in. wide ,  and 10 ft. 9 in. high. Find the cost of carpeting the room at 5j. 6d. a square yard ,  and of papering the walls at lod. a square yard."
"" "289" "i" "12" "neutral" "(347) In a compound metal the proportion of tin to coppe1 is 7 -75 to 92-25. Find to the nearest penny the value of 8 cwt. 3 qr. of it ,  if tin is at £140 per ton ,  and copper at £80."
"" "289" "i" "34" "neutral" "(347) In a compound metal the proportion of tin to coppe1 is 7 -75 to 92-25. Find to the nearest penny the value of 8 cwt. 3 qr. of it ,  if tin is at £140 per ton ,  and copper at £80."
"" "291" "i" "5" "neutral" "(354) A person's income is derived from the proceeds of £ , 4550 at a certain rate per cent. ,  and  , £5420 at 1 per cent. more than the former. His whole income is ^45 3. Determine the rates."
"" "291" "i" "31" "neutral" "(354) A person's income is derived from the proceeds of £ , 4550 at a certain rate per cent. ,  and  , £5420 at 1 per cent. more than the former. His whole income is ^45 3. Determine the rates."
"" "292" "i" "11" "neutral" "(355) The discount on £516. 7s. 3d. for 3 months is .£5. is. 2 , d.  ;  at what rate per cent. is it calculated ?"
"" "292" "i" "13" "neutral" "(355) The discount on £516. 7s. 3d. for 3 months is .£5. is. 2 , d.  ;  at what rate per cent. is it calculated ?"
"" "292" "i" "21" "neutral" "(355) The discount on £516. 7s. 3d. for 3 months is .£5. is. 2 , d.  ;  at what rate per cent. is it calculated ?"
"" "296" "i" "43" "neutral" "(362) A person invests ^10000 in 3 per cents. at 75 ,  and when they rise to 78 he sells out and invests the produce in bank shares at ^208 each ,  which pay a dividend of £8 per share. Show that his income is not altered."
"" "299" "i" "10" "neutral" "(365) If the rent of 12 ac. 3 ro. is 16 guineas ,  find the rent of a farm of 288.46875 acres."
"" "305" "i" "17" "neutral" "(378) A ,  B ,  and C are employed on a piece of work. After 15 days A is discharged ,  one-third of the work being done. B and C continue at the work ,  and after 20 days more B is discharged ,  one-third more of he work being done. C finishes the work in 30 days. In what time would the work have been done ,  if A and B had continued to work ?"
"" "305" "i" "39" "neutral" "(378) A ,  B ,  and C are employed on a piece of work. After 15 days A is discharged ,  one-third of the work being done. B and C continue at the work ,  and after 20 days more B is discharged ,  one-third more of he work being done. C finishes the work in 30 days. In what time would the work have been done ,  if A and B had continued to work ?"
"" "308" "i" "13" "neutral" "(383) A French metre = 1-0936 of a yard ,  and a centimetre is the hundredth part of a metre. Find a centimetre in decimals of an inch to 4 places."
"" "311" "i" "29" "neutral" "(387) The external dimensions of a box without a lid are ,  length 4 feet ,  breadth 3 feet ,  depth 2 feet ,  and the thickness of the sides and bottom is the same ,  namely 1 inch  ;  if the cost of a cubic yard of the material is ox ,  and the cost of making the box = ^ of the cost of the material ,  what will the box cost ?"
"" "311" "i" "45" "neutral" "(387) The external dimensions of a box without a lid are ,  length 4 feet ,  breadth 3 feet ,  depth 2 feet ,  and the thickness of the sides and bottom is the same ,  namely 1 inch  ;  if the cost of a cubic yard of the material is ox ,  and the cost of making the box = ^ of the cost of the material ,  what will the box cost ?"
"" "313" "i" "16" "neutral" "(390) Show that the simple interest on £625 for 8 months at 4i per cent. is equal to that on ^1875 at 3 per cent. for 4 months."
"" "314" "i" "8" "neutral" "(392) The cost price of a book is 4s. gd. ,  expense of the sale 6 per cent. ,  profit 24 per cent. : what is the retail price ?"
"" "314" "i" "23" "neutral" "(392) The cost price of a book is 4s. gd. ,  expense of the sale 6 per cent. ,  profit 24 per cent. : what is the retail price ?"
"" "317" "i" "21" "neutral" "(397) A cistern ,  whose length ,  depth ,  and breadth are 6 ft. 3 in. ,  5 ft. ,  and 4 ft. 2 in. ,  is filled with water ,  and leaks till the water sinks 7 in.  ;  find the volume of water left."
"" "324" "i" "5" "neutral" "(406) A rectangular court is 50 yards long and 30 yards broad. It has paths joining the middle points of the opposite sides ,  of 6 ft. in breadth ,  and also paths of the same breadth running all round it. The remainder is covered with grass. If the cost of the pavement be 1s. 8d. per square foot ,  and of the grass 3*. per square yard ,  find the whole cost of laying out the court."
"" "324" "i" "42" "neutral" "(406) A rectangular court is 50 yards long and 30 yards broad. It has paths joining the middle points of the opposite sides ,  of 6 ft. in breadth ,  and also paths of the same breadth running all round it. The remainder is covered with grass. If the cost of the pavement be 1s. 8d. per square foot ,  and of the grass 3*. per square yard ,  find the whole cost of laying out the court."
"" "326" "i" "36" "neutral" "(408) The gold coinage of one nation contains 1 part of silver to 1 1 parts of gold without any alloy  ;  that of another nation ,  1 part of alloy to 23 parts of gold. It is found that 46 of the first weigh as much as 881 of the second. The intrinsic value of silver is one-sixteenth that of gold. Determine the par of exchange."
"" "326" "i" "56" "neutral" "(408) The gold coinage of one nation contains 1 part of silver to 1 1 parts of gold without any alloy  ;  that of another nation ,  1 part of alloy to 23 parts of gold. It is found that 46 of the first weigh as much as 881 of the second. The intrinsic value of silver is one-sixteenth that of gold. Determine the par of exchange."
"" "329" "i" "9" "neutral" "(414) The cost of 155 yards of cloth is .£178.25  ;  how many yards can be bought for £74.875 ?"
"" "331" "i" "11" "neutral" "(417) A railway train having left a terminus at noon is overtaken at 6 p.m. by another train ,  which left the same terminus at 1 p.m. If the former train had been 10 miles farther on the road when the latter started ,  it would not have been overtaken till 8 p.m. Find the rates of the trains."
"" "333" "i" "24" "neutral" "(419) A ,  B ,  and C are partners. A receives two-fifths of the profits ,  B and C dividing the remainder equally. A's income is increased by £220 when the rate of profit rises from 8 to 10 per cent. Find the capital of B and C."
"" "338" "i" "7" "neutral" "(426) How many years' purchase should I give for an estate ,  so as to get 3 j per cent. interest for my money ?"
"" "342" "i" "4" "neutral" "(430) A debt is due at the end of 4! months  ;  \ is paid immediately ,  and j at the end of 3 months  ;  when ought the remainder to be paid ?"
"" "342" "i" "12" "neutral" "(430) A debt is due at the end of 4! months  ;  \ is paid immediately ,  and j at the end of 3 months  ;  when ought the remainder to be paid ?"
"" "344" "i" "42" "neutral" "(435) Two cogwheels work together ,  one having 360 teeth ,  and the other 100  ;  if the first revolves 20 times in one minute ,  how many times will the second revolve in an hour ? and if the latter turn a drum ,  whose circumference is five feet ,  how many miles of thread will it wind upon the drum in a working day of 1 1 hours ?"
"" "346" "i" "4" "neutral" "(437) A tank is 8 ft. long ,  5 ft. 4 in. wide ,  4 ft. 6 in. deep. Find the number of gallons it contains ,  having given that 1 cub. ft. of water weighs 1000 oz. ,  and that a pint of water weighs a pound and a quarter. If ,  when the cistern is three-quarters full ,  and water running in at the rate of 18 quarts per minute ,  a leak should break out ,  which discharges 7 gallons per minute ,  how long will it be before the cistern is half full ?"
"" "346" "i" "52" "neutral" "(437) A tank is 8 ft. long ,  5 ft. 4 in. wide ,  4 ft. 6 in. deep. Find the number of gallons it contains ,  having given that 1 cub. ft. of water weighs 1000 oz. ,  and that a pint of water weighs a pound and a quarter. If ,  when the cistern is three-quarters full ,  and water running in at the rate of 18 quarts per minute ,  a leak should break out ,  which discharges 7 gallons per minute ,  how long will it be before the cistern is half full ?"
"" "346" "i" "87" "neutral" "(437) A tank is 8 ft. long ,  5 ft. 4 in. wide ,  4 ft. 6 in. deep. Find the number of gallons it contains ,  having given that 1 cub. ft. of water weighs 1000 oz. ,  and that a pint of water weighs a pound and a quarter. If ,  when the cistern is three-quarters full ,  and water running in at the rate of 18 quarts per minute ,  a leak should break out ,  which discharges 7 gallons per minute ,  how long will it be before the cistern is half full ?"
"" "347" "i" "59" "neutral" "(438) An agent has to receive a rent paid in corn from a tenant ,  and to deliver it to the landlord. At each payment he uses ,  so as to benefit himself ,  a false balance ,  such that 9 lb. in one scale balances 10 lb. in the other. Corn being worth 49J. a quarter ,  the value of his plunder is ^46. iu. What is the corn-rent ?"
"" "347" "i" "63" "neutral" "(438) An agent has to receive a rent paid in corn from a tenant ,  and to deliver it to the landlord. At each payment he uses ,  so as to benefit himself ,  a false balance ,  such that 9 lb. in one scale balances 10 lb. in the other. Corn being worth 49J. a quarter ,  the value of his plunder is ^46. iu. What is the corn-rent ?"
"" "352" "i" "17" "neutral" "(443) A level reach in a canal ,  14 miles 6 furlongs long ,  and 48 feet broad ,  is kept up by a lock 80 feet long ,  12 feet broad ,  and having a fall of 8 ft. 6 in.  ;  how many barges might pass through the lock before the water in the upper canal was lowered one inch ?"
"" "353" "i" "39" "neutral" "(446) A person invests the present value of £2358 due two years hence at 4 per cent. in gas-shares ,  which pay at the rate of nine per cent.  ;  he gives £144 for each share of £100 ;  what is his annual income ,  and what rate per cent. does he make of his money invested in the gas-shares ?"
"" "359" "i" "11" "neutral" "(457) The circumference of the fore-wheel of a carriage is 8 feet ,  and' that of the hind-wheel is 10 feet  ;  in what distance will the fore-wheel make 100 revolutions more than the hind-wheel ?"
"" "359" "i" "20" "neutral" "(457) The circumference of the fore-wheel of a carriage is 8 feet ,  and' that of the hind-wheel is 10 feet  ;  in what distance will the fore-wheel make 100 revolutions more than the hind-wheel ?"
"" "360" "i" "15" "neutral" "(453) A mixture of a certain quantity of brandy with 20 gallons of water is worth 25 shillings per gallon. If the brandy pure be worth 30 shillings per gallon ,  how much brandy is there in the mixture ?"
"" "360" "i" "34" "neutral" "(453) A mixture of a certain quantity of brandy with 20 gallons of water is worth 25 shillings per gallon. If the brandy pure be worth 30 shillings per gallon ,  how much brandy is there in the mixture ?"
"" "361" "i" "33" "neutral" "459) Two trains start at the same time from London and Edinburgh ,  and proceed towards each other at the rates of 30 and 50 miles per hour respectively. When they meet ,  it is found that one train has run 100 miles farther than the other. Find the distance between London and Edinburgh."
"" "362" "i" "3" "neutral" "(460) Which is the better stock for investment ,  3| per cents ,  at 92 j ,  or 3| per cents ,  at par ?"
"" "363" "i" "4" "neutral" "(464) A reservoir is 56 ft. 8 in. long ,  and 19 ft. 6 in. broad  ;  how many cubic feet of water must be drawn off to make the surface sink 2 ft. 6 in. ?"
"" "370" "i" "3" "neutral" "(474) Which is more valuable ,  so far as principal is concerned ,  £850 stock in the 3 per cents: at 93 ,  or  , £817. 13J. to be paid in a year's time ,  interest being reckoned at 3I per cent. ? What income would be derived from each ?"
"" "370" "i" "10" "neutral" "(474) Which is more valuable ,  so far as principal is concerned ,  £850 stock in the 3 per cents: at 93 ,  or  , £817. 13J. to be paid in a year's time ,  interest being reckoned at 3I per cent. ? What income would be derived from each ?"
"" "372" "i" "30" "neutral" "(476) If for a sovereign one can buy 11 gulden 12kreutzers or 25 • 5 francs ,  and for one zy-franc piece 9 gulden 20 kreutzers ,  how much per cent. is gained by buying French gold with English gold before buying German money? (N.B. 1 gulden = 60 kreutzers.)"
"" "377" "i" "10" "neutral" "(484) A hollow cubical box ,  made of material which is l«3 inches in thickness ,  has an interior capacity of 50.653 cubic feet : determine the length of the outside edge of the box."
"" "378" "i" "34" "neutral" "(485) A man invested £8063 in the 3 per cents ,  at 91 ,  the brokerage being | per cent.  ;  what will be his clear in come after an income-tax of $d. in the pound is deducted ?"
"" "379" "i" "11" "neutral" "(486) The expense of painting the wainscot of a room is £16. 1 5 J. 37> ,  at 2s. 3d. per square foot ,  the wainscot being 2 feet deep. What will be the expense of carpeting the room with carpet 27 inches broad at 4J. 6d. per yard ,  the breadth of the room being to its length as 62 is to 87 ?"
"" "379" "i" "59" "neutral" "(486) The expense of painting the wainscot of a room is £16. 1 5 J. 37> ,  at 2s. 3d. per square foot ,  the wainscot being 2 feet deep. What will be the expense of carpeting the room with carpet 27 inches broad at 4J. 6d. per yard ,  the breadth of the room being to its length as 62 is to 87 ?"
"" "381" "i" "37" "neutral" "(488) A boat's crew row over a course of a mile and a quarter against a stream which flows at the rate of 2 miles an hour ,  in 10 minutes. The usual rate of the stream is half a mile an hour. Find the time which the boat would take in the usual state of the river."
"" "382" "i" "28" "neutral" "(489) A cistern 12 ft. long ,  2 ft. 4 in. wide ,  and 9 in. deep ,  contains pulp for making paper. If half the volume of the pulp is lost in the process of drying ,  how many sheets of paper ,  8 inches by 6 ,  will be obtained ,  if 300 sheets in thickness go to the inch ?"
"" "385" "i" "23" "neutral" "(493) A person pays one tax of 10d. in the £ ,  and another of 5 per cent. on his income. His remaining income is £545. What was his original income ?"
"" "392" "i" "9" "neutral" "(500) When £170 will purchase 4233 francs ,  what is the course of exchange between London and Paris ? And if 503 gold pieces of 20 francs contain as much pure gold as 400 sovereigns ,  what is the par of exchange between London and Paris ?"
"" "392" "i" "35" "neutral" "(500) When £170 will purchase 4233 francs ,  what is the course of exchange between London and Paris ? And if 503 gold pieces of 20 francs contain as much pure gold as 400 sovereigns ,  what is the par of exchange between London and Paris ?"
"" "397" "i" "30" "neutral" "(507) A piece of work must be finished in 36 days ,  and 15 men are set to do it ,  working 9 hours a day  ;  but after 24 days it is found that only three-flfths of the work is done. If 3 additional men be then put on ,  how many hours a day will they all have to labour ,  in order to finish the work in time ?"
